groupId	userIds
8813	4834,2788,2917
8814	1156,2805,19
8815	2277,1510,2874
8816	1261,3949,2009
8817	457,996,3823
8818	1813,5169,5600
8819	1001,1555,4730
8820	935,5296,3269
8821	2620,1530,5382
8822	1516,845,4737
8823	1762,1950,2262
8824	3584,4412,5803
8825	2516,4006,613
8826	582,2021,3883
8827	5596,126,3133
8828	5741,1147,5743
8829	258,4524,3822
8830	2586,3728,1565
8831	812,3898,5771
8832	1972,5598,2212
8833	1985,4384,678
8834	608,2209,2087
8835	4766,5444,4563
8836	3787,4147,1819
8837	4824,4315,3472
8838	5064,4303,18
8839	769,619,5043
8840	3542,5903,5639
8841	42,4730,4782
8842	5642,208,5545
8843	5602,5853,3966
8844	911,4845,5608
8845	4814,1925,613
8846	5954,825,5915
8847	2316,3516,6037
8848	4272,3582,5765
8849	4118,5466,4636
8850	4320,4399,971
8851	4359,3053,2432
8852	2451,4804,2689
8853	2938,2645,3208
8854	5728,2072,310
8855	5639,1868,5790
8856	5322,5063,1599
8857	4513,4705,5864
8858	4991,5469,2872
8859	2951,2296,5013
8860	819,4262,3821
8861	3057,5902,2383
8862	2499,295,2415
8863	192,1622,5316
8864	4464,4874,3882
8865	14,4211,4703
8866	4782,206,4256
8867	328,1731,2772
8868	4608,102,3736
8869	725,3260,2140
8870	328,1300,1819
8871	1347,4075,4540
8872	1198,748,999
8873	5103,5029,2521
8874	312,4263,2533
8875	1661,4575,4626
8876	2338,5193,4706
8877	4304,4692,3407
8878	4825,4556,2821
8879	5927,2406,3014
8880	3800,4401,3324
8881	496,4979,3514
8882	1105,1315,4004
8883	1247,2496,420
8884	5795,2067,2353
8885	3329,1228,3302
8886	874,831,136
8887	1202,715,5212
8888	6008,4101,1508
8889	2366,2356,3535
8890	1895,1117,5558
8891	2091,3201,5707
8892	5106,3352,2196
8893	2381,2017,5048
8894	2736,770,2429
8895	3881,4631,3958
8896	2535,2431,2646
8897	5255,2572,50
8898	2036,2664,797
8899	5206,2992,3675
8900	4017,3788,3145
8901	5436,598,4713
8902	801,2200,3328
8903	4835,781,3556
8904	5810,1636,1181
8905	109,785,3376
8906	4111,5599,379
8907	1144,3056,4138
8908	1221,4666,2635
8909	2374,1926,4532
8910	2512,4553,2936
8911	3048,4797,2326
8912	725,1570,680
8913	1242,2952,1108
8914	1795,3751,2633
8915	4710,2173,5032
8916	3807,1353,230
8917	2042,4633,5274
8918	313,4226,4322
8919	5232,3860,5112
8920	5166,3968,4069
8921	3967,484,424
8922	4543,1986,2570
8923	337,5098,2135
8924	4641,2094,1027
8925	2847,604,2568
8926	3134,2702,143
8927	4808,5562,774
8928	799,5242,4452
8929	1834,4956,4342
8930	34,2985,2059
8931	1162,5782,17
8932	3861,719,983
8933	2945,66,5207
8934	425,311,1972
8935	3069,841,3685
8936	326,715,3629
8937	2877,90,972
8938	902,5551,687
8939	5137,3813,2701
8940	259,5661,1000
8941	3966,3494,5494
8942	2428,870,2394
8943	1340,2047,3602
8944	3312,5256,4326
8945	1898,865,1621
8946	4214,919,652
8947	1660,2036,1961
8948	3664,5056,4693
8949	5115,5254,3174
8950	4036,4705,1537
8951	1278,2155,2153
8952	5681,213,1977
8953	17,4715,4773
8954	2425,5317,5562
8955	1985,5748,5319
8956	414,3244,5300
8957	2178,4301,4574
8958	3067,3443,1668
8959	3465,5936,3773
8960	572,2249,2818
8961	1807,4566,4771
8962	5038,5794,2255
8963	5565,1365,2939
8964	3844,5077,2195
8965	3028,2968,2031
8966	4841,4830,5482
8967	427,5473,5832
8968	337,2571,4363
8969	277,3240,1879
8970	3198,2547,1819
8971	1814,2685,4224
8972	1480,5139,765
8973	5403,5683,6003
8974	5622,727,175
8975	699,1839,4355
8976	1875,1324,1322
8977	2789,4204,2572
8978	5790,5295,3001
8979	5162,3722,2599
8980	119,4556,4817
8981	2306,4211,2795
8982	3997,1714,2994
8983	5644,454,2261
8984	3673,3158,1378
8985	968,5767,4265
8986	2502,4151,1192
8987	180,206,3282
8988	3882,2576,3980
8989	658,5435,1682
8990	329,3606,4946
8991	3492,5949,1833
8992	2428,1194,4317
8993	2736,4537,2702
8994	5774,1633,5380
8995	5688,882,1398
8996	382,2502,1162
8997	4565,4893,1198
8998	945,57,2041
8999	5279,755,1428
9000	2576,5909,1060
9001	94,1907,2146
9002	3866,5489,1153
9003	2905,5236,5470
9004	5309,3373,3391
9005	5788,816,4435
9006	4333,90,5656
9007	3297,1321,683
9008	4322,5543,1070
9009	2925,2393,3573
9010	3952,268,5066
9011	4156,4005,2845
9012	58,2764,5103
9013	1814,5920,874
9014	5295,4692,3923
9015	2773,5906,5792
9016	1475,866,1294
9017	3746,2611,5158
9018	5080,271,5409
9019	4110,3829,1111
9020	2925,5988,5881
9021	5983,785,4413
9022	3055,2611,5494
9023	1791,3909,3347
9024	604,1706,4441
9025	2575,1091,2826
9026	4857,5527,4063
9027	899,641,2417
9028	1465,5988,5449
9029	892,174,3126
9030	2407,1158,5936
9031	2599,11,3629
9032	5519,4603,2537
9033	2408,82,4241
9034	4496,1370,1020
9035	3658,1218,1813
9036	121,5538,2939
9037	4551,3731,713
9038	2490,295,5819
9039	1723,5328,4820
9040	4172,5403,5923
9041	5761,4765,1236
9042	1404,3933,4278
9043	2955,2509,3033
9044	782,604,4435
9045	656,2833,4790
9046	1398,3734,5911
9047	4890,5097,4284
9048	2436,1321,3774
9049	756,5980,3071
9050	3237,4757,5439
9051	2283,1167,1273
9052	5274,5071,3212
9053	859,882,59
9054	2363,4671,3815
9055	4999,1962,1344
9056	4275,2415,5530
9057	4471,272,1107
9058	1144,239,3027
9059	2243,1090,3957
9060	3874,4668,5842
9061	2657,5330,2150
9062	1497,4456,1915
9063	5474,5819,1363
9064	4355,5913,683
9065	706,1752,4201
9066	2617,5041,2407
9067	5805,4653,3806
9068	5618,4383,5338
9069	4229,340,46
9070	1388,1459,6020
9071	5658,947,1106
9072	3287,2947,3457
9073	2644,3180,1665
9074	3016,5927,207
9075	4670,941,266
9076	5252,897,1264
9077	576,3363,4912
9078	567,4799,773
9079	4257,2716,5762
9080	1028,4379,3717
9081	5933,1768,3565
9082	2696,1812,4151
9083	2350,738,5117
9084	1389,5559,2898
9085	1031,2898,31
9086	2979,2027,4194
9087	1568,2116,556
9088	2060,2824,260
9089	4662,5199,417
9090	1290,4618,5582
9091	2689,1615,4555
9092	2754,4843,5102
9093	1720,2007,1297
9094	4697,5016,364
9095	72,2135,5542
9096	1918,4386,3379
9097	2351,5112,4067
9098	2166,2938,1444
9099	3091,162,2196
9100	870,1979,4745
9101	296,1493,1968
9102	4381,5346,4916
9103	4962,3172,5239
9104	2705,240,3709
9105	2460,5028,2107
9106	1233,4811,1959
9107	397,2360,4847
9108	1310,1827,4627
9109	4029,5864,2586
9110	1391,1115,27
9111	1514,1517,4503
9112	4626,3572,3452
9113	4874,2940,769
9114	4525,5025,5798
9115	3608,3693,5827
9116	4218,3758,1365
9117	5768,3416,3716
9118	1846,1416,4366
9119	4815,4972,4917
9120	2161,1263,1440
9121	1195,5870,1415
9122	1599,736,2459
9123	123,4637,1312
9124	3027,3295,3655
9125	2649,2638,2028
9126	3041,1225,3951
9127	724,2053,2461
9128	3425,3713,2748
9129	103,2855,3729
9130	2957,289,4322
9131	519,3533,343
9132	5791,1387,3412
9133	5555,1449,5372
9134	5936,2986,2116
9135	3917,764,151
9136	2114,2318,3404
9137	1722,5631,5709
9138	856,366,1888
9139	5153,1459,4081
9140	4268,1758,2505
9141	4449,5239,1899
9142	3856,2633,1951
9143	2225,1311,820
9144	5985,3057,5552
9145	408,5236,350
9146	4485,3216,346
9147	5620,3767,5093
9148	5790,1064,735
9149	4954,2829,578
9150	290,603,1434
9151	2142,5696,3562
9152	3229,5214,3794
9153	5245,396,2821
9154	4909,3334,299
9155	672,2364,5112
9156	1388,2157,2423
9157	2372,1703,3335
9158	4612,2370,2285
9159	5799,891,3269
9160	3965,3318,5591
9161	5923,1459,1722
9162	5836,6015,922
9163	4058,5567,3674
9164	2321,5634,5653
9165	1602,2134,2690
9166	4357,5043,3062
9167	4968,4926,5602
9168	4904,5425,2775
9169	4516,5799,1025
9170	4294,3613,4445
9171	439,1727,4299
9172	506,2385,3805
9173	1170,2213,3784
9174	1487,3727,5959
9175	2925,389,3342
9176	1630,3354,113
9177	4700,1855,4365
9178	2648,3084,2570
9179	2422,2614,721
9180	2047,73,2931
9181	3803,4182,4340
9182	5524,4920,3012
9183	821,365,2761
9184	637,3484,4490
9185	3634,1610,4584
9186	4000,4987,1067
9187	5905,4439,1115
9188	2597,597,1735
9189	202,5949,2586
9190	2193,477,4711
9191	135,1187,4275
9192	5072,3768,5090
9193	6024,199,2104
9194	5729,3074,4751
9195	608,5634,5419
9196	5295,133,3181
9197	2782,1306,4701
9198	954,1599,3959
9199	1185,327,211
9200	5716,726,3334
9201	5320,2772,34
9202	5800,2580,2411
9203	5069,1220,4952
9204	2009,4794,422
9205	1999,2754,5187
9206	3442,5530,360
9207	483,549,4791
9208	5665,5691,2375
9209	709,4052,3892
9210	1617,3367,2220
9211	36,2648,3530
9212	4409,1441,4103
9213	1124,1486,1465
9214	2946,2002,1763
9215	571,1353,3463
9216	5314,2547,619
9217	1061,2574,5418
9218	1712,4262,513
9219	4746,5090,5253
9220	1042,4557,2291
9221	1600,5756,5872
9222	235,2858,144
9223	1130,5889,1097
9224	4982,4042,713
9225	3005,2182,119
9226	1427,1495,1964
9227	678,4526,2784
9228	3790,4375,5700
9229	2713,947,2380
9230	2574,4055,5678
9231	4711,184,3947
9232	5367,3610,4444
9233	5991,3745,4719
9234	5042,4324,301
9235	5934,3839,5376
9236	1037,5791,3931
9237	4763,2021,3126
9238	1621,5211,1766
9239	1081,4974,5148
9240	1383,4924,5924
9241	3562,4372,4656
9242	3901,1028,2612
9243	1523,2975,781
9244	2672,327,246
9245	4836,3878,2230
9246	926,4642,2851
9247	2115,2557,3229
9248	5172,5753,2907
9249	5803,5437,3428
9250	494,3603,2885
9251	1765,3006,5861
9252	4107,3060,84
9253	919,5473,1463
9254	4380,1783,5325
9255	1657,1320,5934
9256	1740,5327,4437
9257	3709,5255,4411
9258	2413,5154,2132
9259	873,2027,5314
9260	5191,4016,527
9261	28,5742,3374
9262	2101,5432,887
9263	487,4093,1028
9264	5880,2758,2784
9265	3710,474,2185
9266	2527,1288,3596
9267	2277,5948,5938
9268	4409,4306,4647
9269	4273,2979,5063
9270	5202,3332,4288
9271	1148,4927,5656
9272	5933,3707,4652
9273	5189,4886,3983
9274	2926,3216,3023
9275	1105,1439,2991
9276	1667,3813,3553
9277	3345,1257,3969
9278	778,2165,119
9279	1335,4041,683
9280	1201,952,978
9281	741,4847,5714
9282	904,3222,421
9283	5947,2892,3400
9284	4518,3797,816
9285	4102,2642,5910
9286	4507,4737,2624
9287	3339,5276,4066
9288	5149,4040,3027
9289	3409,3072,401
9290	4866,5510,3237
9291	3627,3219,3325
9292	3779,3785,5694
9293	1990,1633,2592
9294	5764,5546,2538
9295	1209,4008,1901
9296	1343,5065,4353
9297	4221,4785,1876
9298	259,3086,164
9299	3786,2970,5176
9300	1455,3971,5325
9301	3751,4397,2399
9302	1406,20,5894
9303	2199,4877,1638
9304	4194,739,2251
9305	1454,1108,310
9306	5925,3404,4090
9307	5182,95,2928
9308	5506,1108,4952
9309	4210,3042,3176
9310	3047,4206,4789
9311	5875,2641,2778
9312	4305,301,3756
9313	3963,890,5449
9314	1157,3160,536
9315	3451,1460,3384
9316	2202,4991,960
9317	1284,3582,1881
9318	5543,4912,2917
9319	399,3701,1542
9320	1656,3649,2493
9321	3050,1049,855
9322	3835,64,1536
9323	4729,2864,4836
9324	3753,4572,3795
9325	3795,4339,1010
9326	5573,1409,416
9327	3014,3721,5843
9328	4462,3870,1151
9329	5756,5178,3496
9330	665,5461,5227
9331	1961,5707,171
9332	2861,689,2963
9333	5019,2535,5580
9334	2628,3610,2306
9335	2207,2167,4015
9336	292,1167,2938
9337	1032,2792,537
9338	3650,2093,528
9339	3302,268,834
9340	866,5283,1592
9341	2628,28,880
9342	4597,4402,725
9343	2281,217,252
9344	3600,563,5536
9345	5976,5370,617
9346	3523,3069,2570
9347	4755,2256,639
9348	5895,5319,1769
9349	911,176,3831
9350	5091,4205,512
9351	4555,3841,1121
9352	1368,3717,4315
9353	1144,3591,3635
9354	2841,4350,1218
9355	1656,1122,5192
9356	5639,2116,3892
9357	4919,2361,5019
9358	5057,1908,3464
9359	1343,4667,1147
9360	5040,4878,3414
9361	4371,2001,3900
9362	4729,2608,5363
9363	4630,3587,3509
9364	815,249,2460
9365	1669,2551,679
9366	3443,1430,3846
9367	4364,5045,1447
9368	896,4891,3757
9369	4414,5991,1308
9370	454,1515,5709
9371	1589,4396,407
9372	4009,1714,470
9373	5223,4630,3382
9374	1265,5092,748
9375	3024,5974,2894
9376	650,1582,620
9377	660,2049,5328
9378	2141,1819,1941
9379	5417,2372,2190
9380	2737,3027,2765
9381	296,2915,1572
9382	1421,2619,2146
9383	5595,5138,4745
9384	5643,3453,1110
9385	4639,4711,5060
9386	718,107,2992
9387	45,2591,923
9388	2068,5212,2666
9389	2550,4167,646
9390	2956,241,5988
9391	2123,2905,2279
9392	2059,4618,1399
9393	5387,849,3083
9394	4312,4833,745
9395	4893,3288,1220
9396	2980,2190,4476
9397	1525,2562,5541
9398	1213,5565,1885
9399	1322,5752,2292
9400	1810,4795,431
9401	3473,1736,2016
9402	4370,900,4142
9403	2494,2027,2413
9404	4990,2337,971
9405	3701,3948,3277
9406	3460,645,1226
9407	1314,2144,3238
9408	1673,5646,6015
9409	2173,453,4764
9410	3069,1262,3730
9411	5066,2760,2432
9412	747,4163,349
9413	1717,4369,3051
9414	4336,4110,5348
9415	2728,5057,2492
9416	322,3192,4443
9417	3810,165,5840
9418	5434,3472,5935
9419	1398,744,4280
9420	5729,6026,643
9421	3327,1521,511
9422	2532,5215,157
9423	5924,5543,2190
9424	5909,1863,1970
9425	3602,729,2040
9426	4220,1398,4737
9427	3683,1697,2226
9428	5473,4074,2386
9429	2124,2269,3597
9430	1031,3149,2906
9431	4702,4097,5761
9432	810,5096,230
9433	4209,370,4319
9434	3271,71,2424
9435	3571,1670,1945
9436	151,5829,3093
9437	4832,643,5069
9438	5643,5021,692
9439	3527,2756,3692
9440	3020,3441,4923
9441	4186,2341,4093
9442	954,3288,703
9443	2890,2180,4902
9444	477,1281,5147
9445	1784,1741,2439
9446	3185,2653,3346
9447	5705,100,4017
9448	2446,1941,4378
9449	4916,3432,5314
9450	3166,558,3883
9451	4252,4069,1308
9452	1291,1626,1828
9453	4952,3443,5443
9454	4312,1640,163
9455	4375,2804,5196
9456	5298,2023,3484
9457	5778,381,2010
9458	3536,3500,607
9459	2174,4850,1349
9460	4845,4221,3540
9461	2496,2113,5289
9462	1236,5536,2427
9463	4422,3080,3654
9464	2234,3171,730
9465	1602,3952,432
9466	2804,2206,1294
9467	771,3679,414
9468	5524,4500,5604
9469	2710,2886,2337
9470	1141,2612,160
9471	510,3180,5636
9472	2122,183,5465
9473	4982,923,2788
9474	4957,2754,623
9475	3742,2993,1372
9476	4079,2361,1002
9477	839,418,5
9478	1137,587,1961
9479	1610,4018,1972
9480	252,5972,2762
9481	5762,3039,4513
9482	620,138,5701
9483	4490,2389,5279
9484	2776,3154,4818
9485	4987,5974,3799
9486	5687,1021,3968
9487	2500,4131,3100
9488	2655,1336,2984
9489	4784,5436,3615
9490	2514,1498,2184
9491	4258,3820,1269
9492	4885,2214,1735
9493	3110,1499,2694
9494	1682,3494,2492
9495	4896,3948,1642
9496	4850,2675,2302
9497	1811,554,5207
9498	3018,2083,4086
9499	2149,1789,5435
9500	1174,4698,2099
9501	5576,2659,3749
9502	3996,4964,2499
9503	621,1062,557
9504	3764,3959,104
9505	1491,5313,5166
9506	166,4796,4983
9507	653,1902,3098
9508	4691,1045,3605
9509	2790,2745,5160
9510	730,291,3789
9511	1650,1230,5826
9512	4031,1290,4839
9513	5606,5601,5920
9514	680,5021,2814
9515	4871,3468,2910
9516	5024,3315,2610
9517	4598,5602,2819
9518	3753,3754,4226
9519	494,72,2430
9520	4601,4166,456
9521	5000,1721,3759
9522	2780,740,2480
9523	4329,721,5972
9524	5451,3994,1376
9525	1946,4649,3233
9526	5532,4394,1088
9527	3478,3440,5551
9528	696,3123,3240
9529	600,2009,5946
9530	2266,2698,3062
9531	2189,4853,3163
9532	1924,2672,1883
9533	3598,2260,5920
9534	1393,5858,729
9535	2143,5363,430
9536	4666,3996,1525
9537	3712,5099,5639
9538	3885,2148,3821
9539	5905,4509,2720
9540	3424,80,129
9541	4269,4477,1861
9542	2074,3975,1160
9543	1282,1479,1337
9544	4914,5070,2181
9545	4463,212,3463
9546	5966,1416,4779
9547	291,684,2650
9548	4328,3275,5202
9549	4751,4600,5533
9550	5153,5075,5268
9551	1490,3111,1727
9552	3630,97,2617
9553	2601,5366,1796
9554	5189,2186,2090
9555	4792,3807,5988
9556	622,2712,1786
9557	5910,388,3982
9558	2369,3479,4394
9559	1551,1826,1431
9560	5677,2813,4554
9561	5235,1010,4309
9562	5960,1619,5454
9563	1227,4961,3712
9564	1718,1312,2948
9565	2486,953,1484
9566	4525,323,1675
9567	5410,5449,4762
9568	3923,5984,5871
9569	2927,5763,4551
9570	4463,3328,229
9571	4629,1015,839
9572	3854,3225,3616
9573	50,2938,2671
9574	1879,437,5710
9575	4547,998,3512
9576	2373,4794,2430
9577	5571,615,12
9578	44,5491,2601
9579	3187,5581,2066
9580	3947,5238,1481
9581	5026,1457,5408
9582	2864,2178,2544
9583	4071,1224,454
9584	3387,3335,659
9585	5043,1844,5680
9586	5296,849,4728
9587	2703,5872,496
9588	3951,282,3032
9589	2720,2639,4165
9590	760,3344,3747
9591	2136,5126,1319
9592	2926,918,5408
9593	2888,3504,847
9594	3672,3984,1338
9595	217,1649,3409
9596	2435,4562,1535
9597	215,5064,2069
9598	4074,5885,3155
9599	4809,131,3344
9600	1856,1354,2869
9601	4897,851,4839
9602	557,1525,5294
9603	5292,2560,3871
9604	813,2462,488
9605	2288,2472,3308
9606	3374,593,4666
9607	2830,631,5183
9608	3603,2906,3302
9609	1794,277,3793
9610	5716,157,2926
9611	919,3919,2666
9612	3382,1355,5949
9613	2703,2017,349
9614	4308,5554,3827
9615	2437,4851,4735
9616	809,5068,2557
9617	2244,3082,5654
9618	2696,2714,5788
9619	2044,2810,815
9620	2852,4853,1996
9621	3426,3998,4704
9622	4109,5543,48
9623	3148,3550,3468
9624	4290,1580,2973
9625	2950,4059,5651
9626	2301,5623,4736
9627	4735,4665,1904
9628	579,4450,1030
9629	4917,1062,1800
9630	2442,2841,3395
9631	2999,4407,4780
9632	3201,3120,1930
9633	263,96,4757
9634	1083,2081,2228
9635	2577,5935,4693
9636	1070,2040,726
9637	3546,3720,608
9638	5294,1412,4301
9639	4036,2385,2808
9640	1392,5745,5562
9641	317,64,4011
9642	4225,4949,4163
9643	3668,2427,2106
9644	2083,4418,1894
9645	5860,2379,2638
9646	5220,417,2437
9647	5747,5595,3469
9648	883,4960,5187
9649	3960,4668,1647
9650	4570,3482,252
9651	3499,4296,4789
9652	5461,3283,3024
9653	1576,885,5139
9654	5452,4508,941
9655	3073,696,5035
9656	1196,3906,5917
9657	1555,5056,2570
9658	3282,4748,4592
9659	625,3184,3446
9660	5903,371,713
9661	4752,4207,541
9662	3430,3298,5889
9663	2483,3200,4129
9664	3065,5552,1213
9665	4819,5712,3999
9666	1524,2796,5354
9667	590,714,2437
9668	4607,3346,3490
9669	597,243,4367
9670	5166,2282,3828
9671	1285,1227,4213
9672	538,3051,1188
9673	4627,1863,5878
9674	1482,824,345
9675	3930,1143,3943
9676	3638,1306,2161
9677	2066,3369,4746
9678	3369,3799,3519
9679	486,2087,283
9680	1680,3964,2651
9681	4217,411,2729
9682	1797,738,1851
9683	1405,818,4363
9684	1213,2140,5280
9685	6014,4019,2504
9686	4677,572,5077
9687	862,3133,3087
9688	23,5540,2118
9689	3460,3360,2007
9690	1762,3882,1796
9691	466,1985,2093
9692	2509,4417,1493
9693	4902,2851,3117
9694	810,3596,370
9695	5500,3175,3312
9696	1614,1360,5195
9697	721,1927,8
9698	3348,1596,5162
9699	4513,4300,1613
9700	2200,5888,5956
9701	4867,1252,4578
9702	3185,940,2622
9703	2781,3654,4829
9704	3444,648,1207
9705	2465,3414,3805
9706	5452,29,4953
9707	477,3616,4355
9708	3497,3621,147
9709	3935,3311,5851
9710	2408,5524,2573
9711	5551,5416,388
9712	5289,3033,2368
9713	3198,3893,3391
9714	120,2153,4079
9715	218,1509,4653
9716	1611,1959,5991
9717	5686,5558,4139
9718	3659,508,4266
9719	298,3397,1456
9720	1610,2620,2540
9721	925,2912,2162
9722	2904,3255,4922
9723	144,5765,1646
9724	1875,2628,2717
9725	4579,3817,174
9726	3795,1738,821
9727	2082,2018,5733
9728	4410,4717,202
9729	5748,719,3725
9730	48,288,2490
9731	912,2847,1868
9732	2194,639,1589
9733	1177,4785,1760
9734	4487,5663,1684
9735	4006,5571,693
9736	785,3638,622
9737	4602,4570,3171
9738	4422,472,222
9739	1038,4064,1451
9740	356,3993,2261
9741	2903,845,5194
9742	1787,1162,2030
9743	3233,2302,4284
9744	1335,5962,3633
9745	3490,1845,4881
9746	2534,3306,3426
9747	1996,3710,1423
9748	5901,2010,724
9749	1496,5753,450
9750	2098,4447,4679
9751	3646,141,700
9752	458,296,4900
9753	1731,4371,1137
9754	954,1092,1537
9755	2911,779,2856
9756	2829,3939,4565
9757	680,4874,4545
9758	1032,4334,3374
9759	1666,641,4194
9760	2837,5553,1425
9761	3118,1818,3081
9762	1818,6028,4450
9763	2501,2504,1805
9764	4429,3734,1940
9765	379,2111,822
9766	3398,202,5077
9767	4494,2042,719
9768	1361,4577,2101
9769	664,3860,1464
9770	534,518,3798
9771	2187,3564,1665
9772	1420,4361,1656
9773	1968,2159,5050
9774	5765,5531,119
9775	2843,4095,838
9776	3882,2721,1781
9777	2028,1575,976
9778	1688,4405,3954
9779	5966,2556,1257
9780	1277,2615,3102
9781	5081,317,4600
9782	3390,4862,1467
9783	3498,4225,5146
9784	4695,2408,1809
9785	3608,1185,4300
9786	3522,3177,1674
9787	2464,2720,2658
9788	3114,3675,1604
9789	1560,901,3172
9790	4471,1023,5453
9791	1686,4223,3975
9792	5479,2707,4644
9793	743,2265,5584
9794	3654,652,1933
9795	6005,160,1672
9796	1836,4363,4860
9797	528,323,2373
9798	2221,1781,1864
9799	4486,4193,1650
9800	6009,4040,1262
9801	4641,4191,1733
9802	4011,3202,1795
9803	1001,2569,4248
9804	1086,4544,1305
9805	3907,2634,1243
9806	4637,5835,2868
9807	3295,5548,879
9808	2468,514,4665
9809	5202,1465,1187
9810	5500,1797,4331
9811	1531,5180,4362
9812	5309,1812,5281
9813	3696,2036,908
9814	5296,4516,5822
9815	1358,1365,1387
9816	3699,27,2468
9817	908,768,4791
9818	1610,1060,1082
9819	2321,3979,2687
9820	2472,3200,1889
9821	3427,3267,4064
9822	1655,4484,601
9823	3949,1319,4449
9824	2464,3254,5107
9825	633,3507,3034
9826	4138,4569,2311
9827	418,1743,2622
9828	5355,5009,102
9829	3491,2166,2087
9830	5496,4311,2169
9831	4139,2152,5789
9832	2904,2177,3015
9833	4936,2442,3520
9834	4078,27,5468
9835	5646,122,2304
9836	937,892,2838
9837	1750,2845,1912
9838	5724,4995,431
9839	4938,2730,903
9840	5749,2279,4049
9841	1020,5605,3174
9842	5217,5782,237
9843	226,3434,207
9844	3598,5199,990
9845	824,3233,3987
9846	4921,5411,5892
9847	2349,1128,4532
9848	2916,3737,3514
9849	2194,4390,3817
9850	5289,980,3561
9851	4026,5495,1330
9852	1915,1513,2767
9853	5979,962,4491
9854	3981,4294,5985
9855	1192,366,83
9856	1076,839,1749
9857	5171,2058,4784
9858	885,2719,6024
9859	269,4483,113
9860	3563,4520,2117
9861	2881,1029,3923
9862	1197,5047,5767
9863	1100,5818,1388
9864	2798,1316,5073
9865	1414,806,488
9866	3539,2255,4951
9867	2133,857,4667
9868	110,2204,297
9869	4473,807,1975
9870	4938,138,3672
9871	4920,193,102
9872	675,2884,2091
9873	447,3628,970
9874	5679,2348,4795
9875	5661,3361,1284
9876	1078,2792,2076
9877	2398,4630,3418
9878	1641,1646,419
9879	5939,5965,2682
9880	3964,918,120
9881	2983,3873,5000
9882	3255,4797,2590
9883	3832,2356,2131
9884	1521,4505,658
9885	5166,1939,3142
9886	5102,4906,63
9887	1040,1057,5623
9888	3902,4339,1685
9889	5834,840,4797
9890	1710,1183,5122
9891	2521,523,3310
9892	1300,4548,3390
9893	2903,3980,3493
9894	2687,5479,3118
9895	716,5998,556
9896	1962,785,1112
9897	1428,4734,2567
9898	3717,5589,1675
9899	2321,5120,3319
9900	4006,1239,2797
9901	2243,116,6011
9902	4261,1629,3662
9903	3514,2694,2234
9904	419,4879,3647
9905	4423,4790,1538
9906	2849,3664,1049
9907	1432,4592,1088
9908	3263,2555,3997
9909	1938,3951,5425
9910	4310,11,4194
9911	4261,5563,4001
